age,gender,location,marital_status,plan_type,monthly_value,contract_duration_months,payment_method,avg_monthly_minutes,data_usage_gb,num_services,num_complaints,support_calls,service_failures,last_interaction_days,app_usage_score,total_spent,late_payments,churn
35,Masculino,Urbano,Divorciado,Mensal,155.22,36,Cartão de Crédito,1132.56,92.55,2,0,2,0,33,4.7,5587.92,0,0
25,Masculino,Urbano,Solteiro,Semestral,139.13,13,Débito Automático,53.92,89.36,1,1,8,0,124,4.6,1808.69,1,0
27,Feminino,Urbano,Divorciado,Anual,44.65,19,Débito Automático,1142.2,20.24,3,0,5,0,159,2.2,848.35,0,0
44,Masculino,Subúrbio,Casado,Mensal,76.53,35,Cartão de Crédito,690.14,46.1,1,0,4,0,172,1.2,2678.55,0,1
18,Masculino,Urbano,Casado,Semestral,60.07,25,Débito Automático,590.82,12.37,1,0,6,0,71,3.9,1501.75,0,1
53,Masculino,Subúrbio,Casado,Mensal,174.03,32,Débito Automático,365.3,79.13,1,1,9,0,144,1.5,5568.96,1,0
67,Masculino,Urbano,Casado,Semestral,175.11,25,Débito Automático,324.37,33.65,1,0,9,1,36,3.0,4377.75,0,0
32,Masculino,Urbano,Casado,Mensal,158.46,8,Boleto Bancário,164.19,48.16,2,3,6,0,48,1.4,1267.68,0,1
23,Masculino,Subúrbio,Solteiro,Anual,181.07,13,Débito Automático,1175.56,97.32,1,0,5,1,156,2.6,2353.91,0,0
66,Masculino,Urbano,Solteiro,Mensal,152.21,27,Cartão de Crédito,182.48,26.19,2,0,6,0,60,4.4,4109.67,0,0
52,Masculino,Urbano,Solteiro,Mensal,73.11,47,Débito Automático,1039.89,41.12,2,0,4,0,135,3.0,3436.17,1,0
60,Feminino,Subúrbio,Casado,Mensal,160.02,30,Débito Automático,134.06,37.69,4,0,9,0,82,3.9,4800.6,1,0
32,Masculino,Urbano,Solteiro,Semestral,63.38,15,Boleto Bancário,1285.13,28.74,4,0,9,0,1,4.0,950.7,0,0
37,Feminino,Urbano,Divorciado,Mensal,105.52,20,Débito Automático,51.93,97.86,2,3,8,0,106,2.9,2110.4,0,1
68,Feminino,Subúrbio,Casado,Semestral,77.26,34,Cartão de Crédito,732.54,42.88,3,3,0,1,12,4.7,2626.84,0,0
18,Feminino,Urbano,Casado,Mensal,130.9,26,Boleto Bancário,435.48,62.24,2,0,0,0,36,3.7,3403.4,0,0
50,Masculino,Urbano,Divorciado,Mensal,186.39,33,Boleto Bancário,670.98,55.85,2,0,2,0,127,4.1,6150.87,0,0
34,Masculino,Urbano,Solteiro,Semestral,92.0,10,Débito Automático,219.69,28.34,4,0,2,0,14,2.6,920.0,0,0
68,Masculino,Urbano,Solteiro,Mensal,111.55,39,Cartão de Crédito,364.48,31.92,4,0,2,0,159,1.7,4350.45,0,0
61,Masculino,Urbano,Solteiro,Mensal,181.74,22,Débito Automático,654.43,48.3,4,1,1,0,99,4.4,3998.28,0,0
36,Masculino,Urbano,Casado,Mensal,102.27,2,Cartão de Crédito,1259.83,55.33,4,1,8,0,159,4.1,204.54,0,1
35,Feminino,Urbano,Casado,Mensal,71.0,13,Boleto Bancário,199.54,81.06,3,0,9,0,2,2.5,923.0,1,0
53,Feminino,Subúrbio,Divorciado,Mensal,139.4,11,Débito Automático,115.29,96.05,4,0,3,0,6,3.4,1533.4,0,0
39,Feminino,Urbano,Solteiro,Semestral,45.82,20,Débito Automático,1490.95,32.04,1,1,6,0,23,4.3,916.4,0,0
66,Feminino,Subúrbio,Solteiro,Mensal,126.89,10,Boleto Bancário,455.25,80.84,1,1,5,0,77,2.8,1268.9,0,0
20,Masculino,Urbano,Divorciado,Mensal,32.79,14,Cartão de Crédito,819.35,26.16,2,1,6,0,114,2.2,459.06,0,1
58,Feminino,Urbano,Divorciado,Mensal,102.02,13,Boleto Bancário,803.07,96.87,2,0,1,0,38,3.0,1326.26,0,0
43,Masculino,Urbano,Divorciado,Semestral,162.74,36,Cartão de Crédito,145.24,21.96,1,1,8,1,149,2.2,5858.64,1,1
35,Feminino,Subúrbio,Casado,Semestral,112.16,17,Boleto Bancário,591.18,12.99,3,0,4,0,90,4.5,1906.72,0,0
27,Feminino,Urbano,Solteiro,Mensal,183.73,10,Débito Automático,1255.54,53.13,4,0,7,0,8,2.5,1837.3,0,0
22,Feminino,Subúrbio,Divorciado,Mensal,64.72,20,Boleto Bancário,651.79,45.24,4,0,1,0,85,1.8,1294.4,0,1
27,Feminino,Subúrbio,Casado,Mensal,71.94,21,Débito Automático,391.79,82.69,4,0,0,0,30,4.7,1510.74,0,0
66,Feminino,Rural,Casado,Anual,136.71,35,Cartão de Crédito,1250.79,33.67,4,0,4,0,42,2.7,4784.85,1,0
38,Masculino,Urbano,Casado,Semestral,121.36,23,Débito Automático,908.57,86.99,1,0,5,1,166,4.1,2791.28,0,0
35,Feminino,Urbano,Divorciado,Mensal,113.32,2,Boleto Bancário,371.63,92.02,3,0,4,0,120,3.9,226.64,0,0
63,Masculino,Urbano,Casado,Mensal,179.72,38,Boleto Bancário,1152.41,99.73,3,0,3,0,108,1.4,6829.36,0,0
26,Masculino,Subúrbio,Solteiro,Mensal,139.44,27,Cartão de Crédito,844.3,70.14,3,3,7,0,169,4.6,3764.88,1,1
55,Masculino,Rural,Casado,Semestral,63.38,43,Boleto Bancário,313.84,15.43,2,0,2,0,66,2.4,2725.34,0,0
49,Feminino,Urbano,Divorciado,Anual,189.94,46,Cartão de Crédito,1428.09,43.1,3,1,1,0,54,2.6,8737.24,0,0
26,Masculino,Urbano,Casado,Anual,106.41,21,Débito Automático,1431.96,69.12,3,0,7,0,164,1.3,2234.61,0,0
66,Feminino,Urbano,Casado,Anual,127.08,33,Boleto Bancário,1184.46,29.28,2,0,2,0,153,3.7,4193.64,1,0
44,Masculino,Subúrbio,Solteiro,Mensal,88.72,11,Débito Automático,1086.03,99.34,1,1,7,0,43,2.0,975.92,1,0
23,Feminino,Urbano,Solteiro,Anual,69.21,3,Boleto Bancário,1277.48,37.97,1,0,3,0,139,3.7,207.63,0,0
19,Masculino,Urbano,Solteiro,Mensal,82.86,9,Débito Automático,303.47,28.41,3,0,1,0,167,3.2,745.74,0,0
43,Masculino,Urbano,Solteiro,Mensal,58.01,1,Boleto Bancário,1347.47,9.12,2,3,4,0,143,4.2,58.01,0,0
30,Masculino,Urbano,Solteiro,Mensal,32.7,10,Boleto Bancário,1382.23,43.81,1,1,1,0,139,2.0,327.0,1,1
67,Feminino,Subúrbio,Casado,Mensal,75.97,35,Cartão de Crédito,934.13,62.26,3,0,9,0,28,2.6,2658.95,0,0
26,Feminino,Subúrbio,Solteiro,Semestral,176.85,2,Cartão de Crédito,304.95,29.78,2,0,2,0,14,4.5,353.7,0,0
56,Masculino,Subúrbio,Divorciado,Semestral,64.94,14,Débito Automático,1088.86,46.64,1,0,5,0,45,1.7,909.16,0,0
21,Masculino,Urbano,Divorciado,Anual,156.68,2,Cartão de Crédito,164.49,93.72,1,0,2,0,157,2.1,313.36,0,0
51,Masculino,Urbano,Solteiro,Mensal,94.86,5,Cartão de Crédito,362.48,72.86,4,0,9,1,141,3.6,474.3,0,0
21,Feminino,Subúrbio,Casado,Semestral,194.26,21,Cartão de Crédito,694.66,91.74,4,0,3,0,118,2.2,4079.46,0,1
58,Feminino,Subúrbio,Casado,Semestral,43.14,30,Débito Automático,441.47,51.87,3,0,8,0,148,5.0,1294.2,0,0
47,Feminino,Urbano,Solteiro,Mensal,85.13,22,Boleto Bancário,852.76,36.26,1,2,4,2,28,1.5,1872.86,0,1
68,Feminino,Urbano,Casado,Mensal,197.6,34,Cartão de Crédito,989.65,29.42,1,0,1,1,166,3.8,6718.4,0,0
29,Masculino,Subúrbio,Solteiro,Mensal,161.68,37,Cartão de Crédito,568.97,27.85,4,0,9,0,122,3.1,5982.16,0,0
69,Masculino,Urbano,Casado,Mensal,55.31,19,Boleto Bancário,54.23,75.03,3,1,7,0,113,4.5,1050.89,0,0
31,Masculino,Rural,Casado,Semestral,81.69,33,Cartão de Crédito,872.52,41.06,4,0,2,0,107,2.4,2695.77,0,0
65,Masculino,Urbano,Casado,Mensal,64.2,19,Débito Automático,1081.7,59.49,3,0,7,0,120,2.0,1219.8,0,0
62,Masculino,Urbano,Solteiro,Mensal,149.37,34,Cartão de Crédito,1445.41,87.73,1,0,1,0,37,1.7,5078.58,1,0
68,Feminino,Rural,Divorciado,Mensal,170.77,29,Débito Automático,165.99,34.63,1,0,1,0,166,3.1,4952.33,1,0
49,Feminino,Urbano,Divorciado,Anual,141.59,23,Cartão de Crédito,564.49,17.12,3,2,3,0,102,1.9,3256.57,0,0
68,Masculino,Urbano,Divorciado,Semestral,136.69,11,Boleto Bancário,1215.04,9.59,4,1,2,0,115,2.0,1503.59,0,0
49,Masculino,Subúrbio,Casado,Semestral,191.62,30,Débito Automático,618.91,14.06,2,0,6,1,105,3.8,5748.6,0,0
19,Masculino,Urbano,Solteiro,Mensal,130.25,21,Cartão de Crédito,1209.2,54.42,2,0,2,0,167,3.7,2735.25,0,0
39,Masculino,Urbano,Divorciado,Mensal,189.06,4,Boleto Bancário,115.13,54.7,2,0,8,0,62,1.1,756.24,0,1
43,Feminino,Urbano,Casado,Semestral,111.68,4,Cartão de Crédito,1404.58,21.03,3,0,9,0,54,2.0,446.72,0,0
35,Feminino,Urbano,Divorciado,Anual,124.07,14,Boleto Bancário,379.44,15.92,4,2,3,0,3,3.9,1736.98,0,1
23,Masculino,Urbano,Divorciado,Anual,36.5,12,Boleto Bancário,137.67,44.31,3,0,8,0,162,2.0,438.0,1,0
39,Feminino,Urbano,Divorciado,Mensal,112.55,8,Boleto Bancário,145.64,11.28,2,0,9,0,140,2.4,900.4,0,0
34,Feminino,Urbano,Solteiro,Semestral,43.04,28,Boleto Bancário,621.77,99.82,2,0,0,0,19,1.6,1205.12,0,0
44,Feminino,Urbano,Solteiro,Semestral,174.28,43,Débito Automático,612.42,14.65,3,0,7,0,92,4.4,7494.04,0,0
59,Masculino,Subúrbio,Divorciado,Mensal,97.32,27,Boleto Bancário,1115.6,20.24,2,0,5,0,26,3.6,2627.64,1,0
61,Masculino,Urbano,Casado,Anual,152.91,45,Débito Automático,932.94,29.23,3,0,4,0,62,5.0,6880.95,0,0
31,Feminino,Urbano,Solteiro,Semestral,48.94,8,Cartão de Crédito,797.38,7.66,3,0,6,1,132,2.0,391.52,0,0
43,Masculino,Urbano,Divorciado,Anual,83.33,7,Cartão de Crédito,55.39,18.5,4,0,3,0,82,1.9,583.31,0,0
64,Masculino,Subúrbio,Solteiro,Mensal,179.42,47,Boleto Bancário,1451.75,33.01,4,0,4,1,175,3.4,8432.74,0,0
67,Masculino,Urbano,Divorciado,Anual,148.82,17,Boleto Bancário,678.75,88.51,3,1,2,0,39,4.9,2529.94,0,1
59,Feminino,Subúrbio,Solteiro,Semestral,134.27,42,Boleto Bancário,1495.42,45.23,1,0,1,0,66,1.7,5639.34,1,0
28,Feminino,Urbano,Solteiro,Semestral,127.21,46,Cartão de Crédito,482.21,70.83,1,2,1,0,105,2.8,5851.66,0,0
32,Feminino,Urbano,Divorciado,Mensal,55.85,22,Boleto Bancário,1318.49,36.13,3,0,6,0,104,2.3,1228.7,0,1
23,Masculino,Urbano,Casado,Anual,168.49,12,Cartão de Crédito,1179.49,11.13,4,0,8,0,54,2.4,2021.88,1,0
59,Feminino,Subúrbio,Casado,Mensal,163.68,3,Cartão de Crédito,95.49,75.02,3,0,3,0,104,2.0,491.04,0,0
23,Feminino,Urbano,Divorciado,Anual,113.02,32,Cartão de Crédito,785.77,11.39,3,0,4,0,120,1.1,3616.64,0,0
56,Masculino,Urbano,Divorciado,Mensal,109.75,44,Boleto Bancário,981.33,35.05,4,0,5,0,42,4.7,4829.0,0,1
51,Feminino,Urbano,Divorciado,Mensal,186.89,6,Cartão de Crédito,450.65,30.5,1,0,3,0,59,1.8,1121.34,0,1
52,Feminino,Urbano,Divorciado,Mensal,44.25,32,Cartão de Crédito,1384.52,31.8,1,0,9,2,28,4.3,1416.0,1,0
50,Feminino,Urbano,Solteiro,Mensal,44.14,31,Cartão de Crédito,251.6,43.38,1,0,2,0,98,1.2,1368.34,0,0
38,Masculino,Rural,Divorciado,Semestral,134.87,4,Cartão de Crédito,935.78,32.03,4,0,8,0,86,1.3,539.48,0,1
58,Feminino,Urbano,Solteiro,Semestral,98.32,7,Débito Automático,950.73,93.14,4,3,3,2,179,2.2,688.24,0,0
66,Masculino,Rural,Casado,Mensal,121.57,11,Cartão de Crédito,625.76,26.13,3,1,3,1,72,3.0,1337.27,0,0
65,Feminino,Urbano,Solteiro,Mensal,41.19,36,Boleto Bancário,487.09,88.17,3,0,0,0,139,1.6,1482.84,0,1
63,Masculino,Urbano,Divorciado,Semestral,186.93,41,Boleto Bancário,131.05,30.0,4,0,9,1,138,1.7,7664.13,0,1
45,Masculino,Urbano,Solteiro,Semestral,139.66,36,Boleto Bancário,776.2,80.47,2,0,4,0,107,4.8,5027.76,0,0
56,Masculino,Urbano,Solteiro,Anual,68.08,16,Cartão de Crédito,880.82,84.67,1,1,5,0,132,1.0,1089.28,0,0
27,Masculino,Urbano,Casado,Mensal,82.38,44,Débito Automático,1298.25,95.93,4,0,7,0,119,3.3,3624.72,0,0
42,Masculino,Subúrbio,Divorciado,Mensal,157.58,13,Boleto Bancário,1215.26,42.51,3,0,3,0,42,2.5,2048.54,0,1
55,Masculino,Urbano,Solteiro,Mensal,161.83,11,Boleto Bancário,72.37,32.77,2,0,4,0,122,1.7,1780.13,1,1
66,Feminino,Rural,Casado,Mensal,156.44,13,Boleto Bancário,874.97,82.56,1,0,0,0,31,1.2,2033.72,0,0
40,Masculino,Subúrbio,Divorciado,Semestral,166.02,46,Débito Automático,947.23,21.07,4,1,8,0,159,1.1,7636.92,1,0
64,Masculino,Subúrbio,Divorciado,Semestral,94.44,47,Boleto Bancário,686.16,97.7,2,0,7,0,17,4.4,4438.68,0,0
42,Feminino,Urbano,Solteiro,Semestral,183.84,25,Débito Automático,73.06,51.03,4,1,6,0,87,2.9,4596.0,0,0
33,Feminino,Subúrbio,Divorciado,Mensal,52.85,46,Boleto Bancário,594.1,29.85,2,0,7,0,60,3.6,2431.1,0,0
50,Feminino,Subúrbio,Solteiro,Semestral,173.25,28,Boleto Bancário,738.83,22.68,1,0,2,0,128,4.1,4851.0,0,0
69,Masculino,Urbano,Divorciado,Semestral,126.03,21,Débito Automático,931.79,85.88,2,0,0,0,145,1.3,2646.63,0,0
44,Masculino,Subúrbio,Casado,Mensal,198.27,45,Boleto Bancário,119.71,98.29,3,4,8,0,130,4.5,8922.15,0,1
18,Masculino,Subúrbio,Solteiro,Mensal,37.39,47,Boleto Bancário,325.82,6.2,1,1,6,1,79,1.1,1757.33,0,0
47,Masculino,Rural,Solteiro,Semestral,194.88,16,Débito Automático,218.95,97.6,1,2,8,0,91,3.5,3118.08,1,0
67,Masculino,Urbano,Solteiro,Semestral,111.95,44,Cartão de Crédito,695.38,72.43,2,3,6,1,68,3.1,4925.8,1,0
43,Feminino,Urbano,Divorciado,Mensal,86.12,1,Cartão de Crédito,663.59,69.79,1,1,4,0,87,3.1,86.12,0,0
20,Feminino,Subúrbio,Casado,Semestral,70.69,28,Débito Automático,1363.29,91.36,4,0,6,0,67,3.0,1979.32,0,0
39,Feminino,Urbano,Casado,Semestral,108.48,9,Débito Automático,312.48,29.67,3,0,9,1,39,1.5,976.32,1,0
65,Feminino,Subúrbio,Solteiro,Anual,125.19,44,Boleto Bancário,378.3,35.75,3,0,5,0,34,1.0,5508.36,0,0
21,Feminino,Subúrbio,Divorciado,Semestral,184.09,30,Débito Automático,907.45,97.82,4,1,5,0,85,3.4,5522.7,0,0
35,Feminino,Urbano,Divorciado,Semestral,64.43,19,Boleto Bancário,1382.79,20.24,4,0,3,0,71,3.8,1224.17,0,0
25,Feminino,Urbano,Solteiro,Anual,78.36,37,Cartão de Crédito,916.28,64.77,1,0,5,0,14,4.9,2899.32,0,0
36,Feminino,Subúrbio,Divorciado,Mensal,94.7,44,Cartão de Crédito,361.9,44.58,1,3,8,0,30,4.9,4166.8,0,1
23,Masculino,Urbano,Solteiro,Semestral,172.69,13,Cartão de Crédito,699.34,10.46,1,2,6,1,97,1.6,2244.97,1,0
18,Masculino,Urbano,Casado,Mensal,50.42,1,Boleto Bancário,222.31,17.34,2,0,8,0,141,2.5,50.42,0,1
66,Feminino,Urbano,Casado,Mensal,135.46,13,Boleto Bancário,272.14,28.77,4,0,0,0,175,4.4,1760.98,0,1
37,Feminino,Subúrbio,Casado,Anual,199.55,35,Débito Automático,673.37,32.78,1,3,5,0,170,4.6,6984.25,0,0
62,Feminino,Subúrbio,Casado,Mensal,134.49,10,Cartão de Crédito,905.25,75.51,3,0,3,0,79,3.5,1344.9,0,0
36,Feminino,Urbano,Solteiro,Anual,169.99,3,Débito Automático,446.09,56.59,4,0,6,2,41,3.5,509.97,0,0
69,Feminino,Subúrbio,Divorciado,Semestral,190.85,2,Débito Automático,833.25,39.74,2,0,5,0,127,2.2,381.7,0,0
53,Masculino,Subúrbio,Solteiro,Anual,32.58,44,Boleto Bancário,345.44,26.87,2,0,1,0,136,3.5,1433.52,0,0
66,Feminino,Urbano,Divorciado,Anual,148.46,33,Cartão de Crédito,879.45,92.22,4,2,4,0,38,1.1,4899.18,1,0
65,Feminino,Subúrbio,Solteiro,Mensal,127.63,2,Cartão de Crédito,1071.69,96.03,2,1,2,1,9,4.2,255.26,0,1
67,Masculino,Urbano,Divorciado,Mensal,47.32,5,Cartão de Crédito,433.72,14.8,2,0,8,0,61,4.8,236.6,0,1
41,Feminino,Urbano,Divorciado,Mensal,86.64,1,Cartão de Crédito,1144.81,40.16,3,0,5,0,34,3.8,86.64,0,1
45,Feminino,Rural,Casado,Anual,42.21,25,Boleto Bancário,1493.96,72.02,1,1,3,0,46,3.9,1055.25,0,0
32,Masculino,Subúrbio,Solteiro,Semestral,196.55,16,Débito Automático,516.36,76.08,3,0,7,1,60,1.8,3144.8,0,0
66,Masculino,Urbano,Casado,Mensal,188.87,21,Boleto Bancário,1479.79,69.36,1,0,4,0,133,4.8,3966.27,0,0
24,Feminino,Urbano,Divorciado,Semestral,169.0,47,Débito Automático,1470.02,79.86,2,0,8,0,151,1.4,7943.0,0,0
52,Masculino,Subúrbio,Solteiro,Mensal,66.84,42,Débito Automático,1474.34,52.84,4,1,3,0,18,4.4,2807.28,0,1
58,Masculino,Rural,Casado,Semestral,180.33,11,Débito Automático,1108.88,63.15,3,0,6,0,87,2.9,1983.63,1,0
57,Feminino,Subúrbio,Casado,Mensal,105.72,47,Débito Automático,1461.03,25.09,4,0,5,0,14,3.6,4968.84,0,1
42,Feminino,Urbano,Divorciado,Anual,199.48,18,Débito Automático,745.16,80.08,3,0,7,0,154,1.1,3590.64,0,0
45,Masculino,Urbano,Solteiro,Semestral,163.94,9,Cartão de Crédito,1199.74,92.6,1,0,2,0,80,2.8,1475.46,1,0
27,Feminino,Rural,Divorciado,Semestral,94.71,22,Débito Automático,909.3,7.01,4,0,9,0,17,3.8,2083.62,0,0
39,Feminino,Subúrbio,Casado,Mensal,178.41,27,Cartão de Crédito,1150.72,21.13,3,1,4,0,26,1.3,4817.07,0,0
37,Feminino,Urbano,Casado,Semestral,83.38,22,Débito Automático,1372.54,94.46,2,1,4,0,18,1.3,1834.36,0,0
69,Feminino,Rural,Casado,Mensal,114.42,29,Débito Automático,1376.7,57.81,2,2,0,2,31,3.2,3318.18,0,0
40,Feminino,Urbano,Casado,Mensal,124.63,38,Cartão de Crédito,1287.5,37.12,3,0,0,1,61,2.7,4735.94,1,0
55,Masculino,Urbano,Solteiro,Semestral,49.94,17,Boleto Bancário,1192.52,65.36,4,0,5,0,23,2.2,848.98,0,1
64,Masculino,Urbano,Solteiro,Mensal,173.01,32,Boleto Bancário,1483.19,38.25,3,0,2,0,111,4.6,5536.32,0,1
65,Feminino,Urbano,Divorciado,Mensal,80.08,20,Boleto Bancário,1359.41,98.79,1,1,0,0,18,3.1,1601.6,0,0
48,Masculino,Urbano,Divorciado,Anual,172.53,47,Boleto Bancário,169.28,31.29,2,0,2,0,122,4.1,8108.91,0,0
22,Feminino,Urbano,Casado,Anual,197.85,2,Cartão de Crédito,1476.9,49.11,2,5,6,0,143,2.4,395.7,0,1
48,Feminino,Subúrbio,Casado,Mensal,199.98,4,Cartão de Crédito,131.39,73.08,2,0,6,0,84,4.7,799.92,0,0
68,Masculino,Urbano,Casado,Semestral,178.59,14,Débito Automático,650.45,77.36,1,0,5,0,72,4.2,2500.26,0,0
24,Masculino,Rural,Divorciado,Semestral,130.24,21,Débito Automático,351.73,10.29,1,2,2,0,164,3.0,2735.04,0,0
47,Masculino,Subúrbio,Divorciado,Anual,109.78,7,Boleto Bancário,320.55,38.51,1,1,3,0,86,2.0,768.46,0,0
63,Masculino,Subúrbio,Divorciado,Mensal,49.72,1,Cartão de Crédito,236.16,9.8,2,2,1,0,99,2.2,49.72,0,0
46,Feminino,Urbano,Solteiro,Mensal,42.88,2,Débito Automático,919.17,9.07,1,0,1,0,91,1.8,85.76,0,1
55,Masculino,Urbano,Casado,Mensal,175.18,28,Débito Automático,1373.56,30.53,4,0,7,0,4,2.3,4905.04,0,0
21,Feminino,Rural,Divorciado,Semestral,39.86,28,Cartão de Crédito,886.34,36.35,2,3,5,0,50,4.5,1116.08,0,1
47,Masculino,Urbano,Casado,Semestral,77.1,10,Boleto Bancário,306.33,22.2,3,5,6,0,59,4.5,771.0,0,0
52,Feminino,Subúrbio,Casado,Mensal,36.64,7,Cartão de Crédito,484.33,64.29,3,0,3,0,26,4.1,256.48,0,0
24,Feminino,Urbano,Divorciado,Anual,109.1,16,Boleto Bancário,1062.17,94.13,4,1,1,0,112,1.1,1745.6,0,1
36,Masculino,Subúrbio,Divorciado,Anual,38.55,20,Cartão de Crédito,1093.13,96.75,2,0,2,1,65,1.1,771.0,0,0
37,Masculino,Subúrbio,Solteiro,Anual,119.26,14,Boleto Bancário,211.7,62.1,4,1,9,2,97,4.5,1669.64,0,0
21,Feminino,Urbano,Divorciado,Mensal,93.32,45,Boleto Bancário,368.57,58.37,3,0,2,1,178,3.8,4199.4,0,0
57,Feminino,Subúrbio,Solteiro,Mensal,130.7,31,Cartão de Crédito,348.03,43.73,2,2,9,0,79,1.0,4051.7,0,0
61,Feminino,Rural,Solteiro,Semestral,169.01,11,Débito Automático,108.12,77.27,4,0,8,0,104,4.1,1859.11,0,0
42,Masculino,Urbano,Solteiro,Semestral,145.99,6,Débito Automático,373.47,70.7,4,0,3,0,136,1.3,875.94,1,0
31,Masculino,Subúrbio,Casado,Mensal,54.63,28,Débito Automático,387.15,42.7,1,1,8,0,65,1.3,1529.64,1,1
69,Feminino,Urbano,Casado,Mensal,119.47,14,Débito Automático,800.1,58.95,3,1,8,1,18,5.0,1672.58,0,0
41,Masculino,Subúrbio,Casado,Mensal,173.42,34,Boleto Bancário,1300.29,23.55,4,0,0,0,53,4.2,5896.28,1,0
30,Feminino,Urbano,Casado,Anual,166.98,23,Boleto Bancário,710.59,83.4,3,0,8,0,173,2.5,3840.54,0,0
58,Feminino,Urbano,Divorciado,Mensal,127.23,46,Cartão de Crédito,938.77,43.46,3,0,6,0,32,1.9,5852.58,0,1
29,Masculino,Urbano,Divorciado,Semestral,43.15,29,Débito Automático,1414.05,7.14,1,4,2,1,76,3.2,1251.35,0,0
55,Masculino,Urbano,Casado,Anual,39.61,15,Débito Automático,230.25,49.01,2,0,6,0,79,4.4,594.15,0,0
68,Masculino,Urbano,Divorciado,Semestral,98.68,7,Cartão de Crédito,1087.82,40.83,4,1,3,0,89,2.6,690.76,0,1
27,Masculino,Urbano,Solteiro,Mensal,178.94,20,Boleto Bancário,1456.41,74.08,2,0,6,0,115,1.1,3578.8,0,0
38,Feminino,Urbano,Divorciado,Semestral,105.78,9,Boleto Bancário,290.99,43.37,3,2,4,0,116,4.3,952.02,0,0
45,Masculino,Urbano,Casado,Mensal,120.48,9,Cartão de Crédito,60.84,91.62,4,1,8,0,158,4.7,1084.32,0,0
24,Feminino,Urbano,Casado,Semestral,130.12,23,Boleto Bancário,102.31,28.74,2,0,8,0,35,1.1,2992.76,0,0
30,Feminino,Rural,Divorciado,Mensal,100.63,46,Cartão de Crédito,949.73,28.17,3,0,4,1,163,1.4,4628.98,1,0
26,Masculino,Subúrbio,Casado,Mensal,126.74,19,Boleto Bancário,1068.53,38.77,2,0,5,0,155,1.3,2408.06,0,1
35,Masculino,Subúrbio,Solteiro,Anual,141.18,6,Débito Automático,200.46,18.57,4,3,6,0,5,4.1,847.08,0,0
24,Feminino,Urbano,Casado,Semestral,123.33,37,Boleto Bancário,810.47,17.68,3,5,9,0,88,3.9,4563.21,0,0
26,Feminino,Subúrbio,Divorciado,Mensal,109.6,1,Cartão de Crédito,845.72,6.13,4,0,4,0,128,4.5,109.6,0,0
30,Feminino,Subúrbio,Casado,Semestral,65.15,1,Débito Automático,1135.95,5.97,1,0,5,0,107,4.1,65.15,0,0
66,Feminino,Subúrbio,Divorciado,Anual,172.88,41,Cartão de Crédito,279.0,49.25,4,0,4,0,26,2.6,7088.08,0,0
20,Masculino,Subúrbio,Divorciado,Semestral,110.54,12,Boleto Bancário,1209.96,44.69,1,0,6,0,146,4.3,1326.48,0,1
56,Masculino,Urbano,Solteiro,Semestral,122.98,30,Débito Automático,538.58,34.57,3,0,4,0,162,3.7,3689.4,0,0
67,Masculino,Urbano,Divorciado,Semestral,111.02,17,Cartão de Crédito,553.86,63.12,1,0,5,0,94,3.8,1887.34,0,0
53,Masculino,Urbano,Casado,Semestral,92.76,10,Débito Automático,617.79,84.58,3,1,0,0,115,2.6,927.6,0,0
63,Feminino,Subúrbio,Casado,Semestral,141.53,36,Cartão de Crédito,485.54,99.42,1,1,0,0,144,4.8,5095.08,0,0
60,Masculino,Urbano,Solteiro,Anual,60.79,14,Boleto Bancário,1311.79,27.57,3,1,1,1,76,4.7,851.06,0,0
39,Feminino,Urbano,Solteiro,Mensal,55.13,42,Débito Automático,165.11,94.95,1,3,5,0,14,4.4,2315.46,0,0
67,Masculino,Subúrbio,Divorciado,Anual,66.06,23,Débito Automático,444.83,95.32,2,0,4,0,95,4.3,1519.38,0,0
26,Masculino,Urbano,Divorciado,Anual,93.06,9,Cartão de Crédito,1069.48,76.81,3,0,1,0,170,2.6,837.54,0,0
43,Masculino,Urbano,Divorciado,Mensal,59.91,27,Boleto Bancário,1449.85,43.16,4,0,6,0,137,3.7,1617.57,0,1
65,Feminino,Urbano,Divorciado,Mensal,83.73,27,Cartão de Crédito,1422.34,80.78,3,0,3,0,118,1.3,2260.71,0,0
52,Masculino,Urbano,Casado,Anual,184.03,20,Débito Automático,670.51,53.77,3,0,0,0,124,1.3,3680.6,0,0
64,Masculino,Subúrbio,Solteiro,Mensal,53.48,4,Boleto Bancário,1497.88,98.99,3,0,0,0,123,2.8,213.92,0,0
48,Feminino,Subúrbio,Solteiro,Mensal,154.97,31,Débito Automático,943.68,68.22,1,0,1,0,26,2.3,4804.07,0,0
35,Masculino,Urbano,Solteiro,Mensal,130.3,20,Boleto Bancário,839.83,15.49,4,0,0,2,126,2.3,2606.0,1,0
30,Masculino,Urbano,Divorciado,Semestral,195.34,9,Débito Automático,329.14,44.03,3,4,6,0,45,1.8,1758.06,0,0
31,Masculino,Urbano,Solteiro,Mensal,161.28,14,Boleto Bancário,1418.19,92.27,1,0,4,0,83,4.4,2257.92,0,0
21,Feminino,Urbano,Divorciado,Anual,108.04,11,Cartão de Crédito,109.36,39.3,2,2,3,0,108,4.1,1188.44,0,0
65,Masculino,Urbano,Casado,Mensal,84.97,23,Débito Automático,506.67,96.61,3,1,0,0,15,5.0,1954.31,0,0
